key,cz,en,ch
arab_country2_1,艾哈迈德,Ahmad,艾哈迈德
arab_country2_2,穆罕默德,Muhammad,穆罕默德
arab_country2_3,马哈茂德,Mahmood,马哈茂德
arab_country2_4,哈桑,Hasan,哈桑
arab_country2_5,侯赛因,Hussein,侯赛因
arab_country2_6,阿里,Ali,阿里
arab_country2_7,奥马尔,Omar,奥马尔
arab_country2_8,哈立德,Khalid,哈立德
arab_country2_9,易卜拉欣,Ibrahim,易卜拉欣
arab_country2_10,优素福,Yusuf,优素福
arab_country2_11,塔里克,Tariq,塔里克
arab_country2_12,卡里姆,Karim,卡里姆
arab_country2_13,贾迈勒,Jamal,贾迈勒
arab_country2_14,萨米尔,Samir,萨米尔
arab_country2_15,巴希尔,Bashir,巴希尔
arab_country2_16,法赫德,Fahd,法赫德
arab_country2_17,拉希德,Rashid,拉希德
arab_country2_18,萨利赫,Saleh,萨利赫
arab_country2_19,阿迪勒,Adel,阿迪勒
arab_country2_20,纳赛尔,Nasser,纳赛尔
arab_country2_21,瓦西姆,Wasim,瓦西姆
arab_country2_22,亚西尔,Yasser,亚西尔
arab_country2_23,扎耶德,Zayed,扎耶德
arab_country2_24,阿米尔,Amir,阿米尔
arab_country2_25,法鲁克,Farouk,法鲁克
arab_country2_26,哈尼,Hani,哈尼
arab_country2_27,伊萨,Isa,伊萨
arab_country2_28,贾西姆,Jassim,贾西姆
arab_country2_29,卡迈勒,Kamal,卡迈勒
arab_country2_30,拉米,Rami,拉米
arab_country2_31,马吉德,Majid,马吉德
arab_country2_32,纳迪尔,Nadir,纳迪尔
arab_country2_33,拉米兹,Rameez,拉米兹
arab_country2_34,萨义德,Saeed,萨义德
arab_country2_35,塔米姆,Tamim,塔米姆
arab_country2_36,瓦利德,Walid,瓦利德
arab_country2_37,亚辛,Yassin,亚辛
arab_country2_38,扎卡里亚,Zakaria,扎卡里亚
arab_country2_39,阿巴斯,Abbas,阿巴斯
arab_country2_40,阿卜杜勒,Abdul,阿卜杜勒
arab_country2_41,阿迪卜,Adib,阿迪卜
arab_country2_42,阿菲夫,Afif,阿菲夫
arab_country2_43,阿基尔,Aqeel,阿基尔
arab_country2_44,阿拉,Allah,阿拉
arab_country2_45,阿明,Amin,阿明
arab_country2_46,阿什拉夫,Ashraf,阿什拉夫
arab_country2_47,阿兹哈尔,Azhar,阿兹哈尔
arab_country2_48,巴德尔,Badr,巴德尔
arab_country2_49,巴萨姆,Bassam,巴萨姆
arab_country2_50,巴西姆,Basim,巴西姆
arab_country2_51,达乌德,Dawood,达乌德
arab_country2_52,法迪,Fadi,法迪
arab_country2_53,法赫米,Fahmi,法赫米
arab_country2_54,加利卜,Ghalib,加利卜
arab_country2_55,哈菲兹,Hafiz,哈菲兹
arab_country2_56,哈基姆,Hakim,哈基姆
arab_country2_57,哈米德,Hamid,哈米德
arab_country2_58,哈里斯,Harris,哈里斯
arab_country2_59,希沙姆,Hisham,希沙姆
