key,cz,en,ch
female2_die,蝶,Die,蝶
female2_fang,芳,Fang,芳
female2_fei,菲,Fei,菲
female2_fen,芬,Fen,芬
female2_feng,凤,Feng,鳳
female2_hui,慧,Hui,慧
female2_jiao,娇,Jiao,嬌
female2_jie,洁,Jie,潔
female2_jin,妗,Jin,妗
female2_jing,晶,Jing,晶
female2_jing_2,静,Jing,靜
female2_ju,菊,Ju,菊
female2_juan,娟,Juan,娟
female2_jun,珺,Jun,珺
female2_lei,蕾,Lei,蕾
female2_li,丽,Li,麗
female2_li_2,莉,Li,莉
female2_lian,莲,Lian,蓮
female2_ling,玲,Ling,玲
female2_lu,露,Lu,露
female2_lu_2,璐,Lu,璐
female2_man,曼,Man,曼
female2_man_2,嫚,Man,嫚
female2_mei,美,Mei,美
female2_mei_2,玫,Mei,玫
female2_meng,萌,Meng,萌
female2_meng_2,梦,Meng,夢
female2_na,娜,Na,娜
female2_ni,妮,Ni,妮
female2_ni_2,霓,Ni,霓
female2_nuan,暖,Nuan,暖
female2_pei,佩,Pei,佩
female2_ping,萍,Ping,萍
female2_ping_2,娉,Ping,娉
female2_qiong,琼,Qiong,瓊
female2_rao,娆,Rao,嬈
female2_rong,蓉,Rong,蓉
female2_ru,茹,Ru,茹
female2_sha,莎,Sha,莎
female2_shan,珊,Shan,珊
female2_shan_2,姗,Shan,姗
female2_shi,诗,Shi,詩
female2_shu,淑,Shu,淑
female2_tian,甜,Tian,甜
female2_ting,婷,Ting,婷
female2_wei,薇,Wei,薇
female2_wen,雯,Wen,雯
female2_xia,霞,Xia,霞
female2_xin,馨,Xin,馨
female2_xiu,秀,Xiu,秀
female2_xue,雪,Xue,雪
female2_yan,艳,Yan,艷
female2_yan_2,燕,Yan,燕
female2_yan_3,妍,Yan,妍
female2_yao,瑶,Yao,瑶
female2_yi,怡,Yi,怡
female2_ying,莹,Ying,瑩
female2_ying_2,颖,Ying,穎
female2_yuan,媛,Yuan,媛
female2_yue,月,Yue,月
female2_yue_2,玥,Yue,玥
female2_yun,韵,Yun,韻
female2_zhen,珍,Zhen,珍
female2_zhi,芷,Zhi,芷
female2_zi,姿,Zi,姿
female2_hao,好,Hao,好
female2_guo,果,Guo,果
female2_han,涵,Han,涵
female2_hua,华,Hua,華
female2_lan,兰,Lan,蘭
female2_lan_2,岚,Lan,嵐
female2_ling_2,灵,Ling,靈
female2_liu,柳,Liu,柳
female2_min,旻,Min,旻
female2_nan,楠,Nan,楠
female2_nian,念,Nian,念
female2_ning,宁,Ning,寧
female2_pan,盼,Pan,盼
female2_pei_2,沛,Pei,沛
female2_qian,千,Qian,千
female2_qing,青,Qing,青
female2_qiu,秋,Qiu,秋
female2_qu,曲,Qu,曲
female2_rong_2,容,Rong,容
female2_shuang,爽,Shuang,爽
female2_shuang_2,双,Shuang,雙
female2_shui,水,Shui,水
female2_xi,熙,Xi,熙
female2_xi_2,曦,Xi,曦
female2_xian,羡,Xian,羨
female2_xiang,湘,Xiang,湘
female2_xin_2,欣,Xin,欣
female2_xin_3,鑫,Xin,鑫
female2_xin_4,昕,Xin,昕
female2_ye,晔,Ye,曄
female2_ying_3,英,Ying,英
female2_you,优,You,優
female2_yu,雨,Yu,雨
female2_yu_2,玉,Yu,玉
female2_yun_2,云,Yun,雲
female2_zhu,竹,Zhu,竹
