key,cz,en,ch
male2_ard,阿德,Ard,阿德
male2_alf,阿尔夫,Alf,阿爾夫
male2_ald,阿尔德,Ald,阿爾德
male2_am,艾姆,Am,艾姆
male2_an,安,An,安
male2_arth,阿斯,Arth,阿斯
male2_as,阿斯,As,阿斯
male2_at,阿特,At,阿特
male2_bert,伯特,Bert,伯特
male2_cus,库斯,Cus,庫斯
male2_den,登,Den,登
male2_don,顿,Don,頓
male2_el,埃尔,El,埃爾
male2_er,尔,Er,爾
male2_ex,艾克斯,Ex,艾克斯
male2_ian,伊恩,Ian,伊恩
male2_ion,伊翁,Ion,伊翁
male2_is,伊斯,Is,伊斯
male2_it,伊特,It,伊特
male2_o,欧,O,歐
male2_on,昂,On,昂
male2_or,奥,Or,奧
male2_ous,乌斯,Ous,烏斯
male2_the,德,The,德
male2_tus,图斯,Tus,圖斯
male2_son,孙,Son,孫
male2_ton,顿,Ton,頓
male2_um,姆,Um,姆
