key,cz,en,ch
frankish_city2_1,江,river,江
frankish_city2_2,河,river,河
frankish_city2_3,湖,lake,湖
frankish_city2_4,海,sea,海
frankish_city2_5,峡,strait,峽
frankish_city2_6,湾,bay,灣
frankish_city2_7,港,port,港
frankish_city2_8,滩,beach,灘
frankish_city2_9,谷,valley,谷
frankish_city2_10,沼,marsh,沼
frankish_city2_11,泽,mire,澤
frankish_city2_12,地,land,地
frankish_city2_13,血,blood,血
frankish_city2_14,心,heart,心
frankish_city2_15,勇,brave,勇
frankish_city2_16,翼,wing,翼
frankish_city2_17,山,mountain,山
frankish_city2_18,岭,ridge,嶺
frankish_city2_19,岩,rock,岩
frankish_city2_20,沙,sand,沙
frankish_city2_21,渊,abyss,淵
frankish_city2_22,原,plain,原
frankish_city2_23,野,wild,野
frankish_city2_24,森,forest,森
frankish_city2_25,林,woods,林
frankish_city2_26,风,wind,風
frankish_city2_27,花,flower,花
frankish_city2_28,雪,snow,雪
frankish_city2_29,月,moon,月
frankish_city2_30,念,thought,念
frankish_city2_31,颂,ode,頌
frankish_city2_32,牧,pasture,牧
frankish_city2_33,歌,song,歌
frankish_city2_34,雷,thunder,雷
frankish_city2_35,雨,rain,雨
frankish_city2_36,云,cloud,雲
frankish_city2_37,雾,fog,霧
frankish_city2_38,日,sun,日
frankish_city2_39,夜,night,夜
frankish_city2_40,星,star,星
frankish_city2_41,霞,rosy,霞
frankish_city2_42,狮,lion,獅
frankish_city2_43,虎,tiger,虎
frankish_city2_44,熊,bear,熊
frankish_city2_45,豹,leopard,豹
frankish_city2_46,狼,wolf,狼
frankish_city2_47,鹰,eagle,鷹
frankish_city2_48,龙,dragon,龍
frankish_city2_49,蛇,snake,蛇
frankish_city2_50,鹿,deer,鹿
frankish_city2_51,羊,sheep,羊
frankish_city2_52,牛,ox,牛
frankish_city2_53,马,horse,馬
frankish_city2_54,鸢,kite,鳶
frankish_city2_55,雀,sparrow,雀
frankish_city2_56,鹫,vulture,鷲
frankish_city2_57,鸦,crow,鴉
frankish_city2_58,翡,jade,翡
frankish_city2_59,霜,frost,霜
frankish_city2_60,甲,armor,甲
frankish_city2_61,刃,blade,刃
frankish_city2_62,枪,spear,槍
frankish_city2_63,矛,pike,矛
frankish_city2_64,盾,shield,盾
frankish_city2_65,斧,axe,斧
frankish_city2_66,烛,candle,燭
frankish_city2_67,影,shadow,影
frankish_city2_68,鳞,scale,鱗
frankish_city2_69,羽,feather,羽
frankish_city2_70,蹄,hoof,蹄
frankish_city2_71,尾,tail,尾
frankish_city2_72,鬃,mane,鬃
frankish_city2_73,眠,sleep,眠
frankish_city2_74,王,king,王
frankish_city2_75,棘,thorn,棘
frankish_city2_76,帆,sail,帆
frankish_city2_77,哨,sentry,哨
frankish_city2_78,卫,guard,衛
frankish_city2_79,骑,rider,騎
