key,cz,en,ch
japan_city2_1,鸟,tori,鳥
japan_city2_2,广,hiro,廣
japan_city2_3,口,kuchi,口
japan_city2_4,光,hikari,光
japan_city2_5,本,hon,本
japan_city2_6,绳,nawa,繩
japan_city2_7,佐,sa,佐
japan_city2_8,门,mon,門
japan_city2_9,岸,kishi,岸
japan_city2_10,根,ne,根
japan_city2_11,见,ken,見
japan_city2_12,本,moto,本
japan_city2_13,阜,shu,阜
japan_city2_14,贺,ga,賀
japan_city2_15,下,shimo,下
japan_city2_16,沢,sawa,澤
japan_city2_17,户,to,戶
japan_city2_18,秋,aki,秋
japan_city2_19,幌,poro,幌
japan_city2_20,台,dai,臺
japan_city2_21,冈,oka,岡
japan_city2_22,森,mori,森
japan_city2_23,浜,hama,濱
japan_city2_24,川,kawa,川
japan_city2_25,田,ta,田
japan_city2_26,崎,saki,崎
japan_city2_27,岛,shima,島
japan_city2_28,山,yama,山
japan_city2_29,良,ryō,良
japan_city2_30,冈,okayama,岡
japan_city2_31,阪,saka,阪
