key,cz,en,ch
ElfFancy_city1_1,火红,Red-,火紅
ElfFancy_city1_2,亮橙,Orange-,亮橙
ElfFancy_city1_3,鹅黄,Yellow-,鵝黃
ElfFancy_city1_4,翠绿,Emerald-,翠綠
ElfFancy_city1_5,群青,Ultramarine-,群青
ElfFancy_city1_6,天蓝,Blue-,天藍
ElfFancy_city1_7,绛紫,Purple-,絳紫
ElfFancy_city1_8,星银,Silver-,星銀
ElfFancy_city1_9,浅灰,Gray-,淺灰
ElfFancy_city1_10,深黑,Black-,深黑
ElfFancy_city1_11,苍白,Pale-,蒼白
ElfFancy_city1_12,米黄,Rice-,米黃
ElfFancy_city1_13,月白,Moon-,月白
ElfFancy_city1_14,绯红,Scarlet-,緋紅
ElfFancy_city1_15,品红,Magenta-,品紅
ElfFancy_city1_16,桃红,Pink-,桃紅
ElfFancy_city1_17,湖蓝,Lake-,湖藍
ElfFancy_city1_18,宝蓝,Sapphire-,寶藍
ElfFancy_city1_19,天青,Sky-,天青
ElfFancy_city1_20,深青,Cyan-,深青
ElfFancy_city1_21,亮黄,Bright-,亮黃
ElfFancy_city1_22,橘黄,Orange-,橘黃
ElfFancy_city1_23,米白,White-,米白
ElfFancy_city1_24,黑檀,Ebony-,黑檀
ElfFancy_city1_25,黑棕,Brown-,黑棕
ElfFancy_city1_26,鸭绿,Green-,鴨綠
ElfFancy_city1_27,叶绿,Leaf-,葉綠
ElfFancy_city1_28,海蓝,Sea-,海藍
ElfFancy_city1_29,洋红,Carmine-,洋紅
