key,cz,en,ch
frankish_male2_ard,阿德,Ard,阿德
frankish_male2_alf,阿尔夫,Alf,阿爾夫
frankish_male2_ald,阿尔德,Ald,阿爾德
frankish_male2_am,艾姆,Am,艾姆
frankish_male2_an,安,An,安
frankish_male2_arth,阿斯,Arth,阿斯
frankish_male2_as,阿斯,As,阿斯
frankish_male2_at,阿特,At,阿特
frankish_male2_bert,伯特,Bert,伯特
frankish_male2_cus,库斯,Cus,庫斯
frankish_male2_den,登,Den,登
frankish_male2_don,顿,Don,頓
frankish_male2_el,埃尔,El,埃爾
frankish_male2_er,尔,Er,爾
frankish_male2_ex,艾克斯,Ex,艾克斯
frankish_male2_ian,伊恩,Ian,伊恩
frankish_male2_ion,伊翁,Ion,伊翁
frankish_male2_is,伊斯,Is,伊斯
frankish_male2_it,伊特,It,伊特
frankish_male2_o,欧,O,歐
frankish_male2_on,昂,On,昂
frankish_male2_or,奥,Or,奧
frankish_male2_ous,乌斯,Ous,烏斯
frankish_male2_the,德,The,德
frankish_male2_tus,图斯,Tus,圖斯
frankish_male2_son,孙,Son,孫
frankish_male2_ton,顿,Ton,頓
frankish_male2_um,姆,Um,姆
